,PassengerNumber,Name,HomePlanet_0,HomePlanet_1,Destination_0,Destination_1,deck,numofcabin,side_0,side_1,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4203,4482,2569,1,0,1,1,6,732,1,0,4,False,False,0,0,0,0,0,False
4204,4482,4018,1,0,0,1,6,732,1,0,9,False,False,0,0,0,0,0,True
4205,4482,348,1,0,0,1,6,732,1,0,0,False,False,0,0,0,0,0,True
4206,4482,2920,1,0,0,1,6,732,1,0,35,True,False,0,0,0,0,0,False
4207,4482,337,1,0,0,1,6,732,1,0,3,True,False,0,0,0,0,0,True
4208,4483,6362,1,1,0,1,3,151,0,1,25,False,False,1956,0,161,239,28,False
4209,4483,3087,1,1,0,1,3,151,0,1,63,False,False,3087,0,60,2,0,False
4210,4485,6701,1,1,0,1,5,922,0,1,34,True,False,0,0,0,0,0,True
4211,4485,5735,1,1,0,1,5,922,0,1,35,False,False,1219,0,1742,740,0,False
4212,4486,4195,1,0,0,1,6,733,1,0,26,True,False,0,0,0,0,0,True
4213,4487,7737,1,0,0,1,6,735,0,1,39,False,False,0,3,0,802,49,False
4214,4490,6798,0,1,1,1,3,143,1,0,34,False,False,0,337,1339,92,264,False
4215,4491,7150,0,1,0,1,1,148,0,1,36,False,False,0,1013,1,16,2825,False
4216,4492,6625,1,0,0,1,6,736,0,1,46,True,False,0,0,0,0,0,True
4217,4493,7392,1,0,0,1,5,845,1,0,26,False,False,42,65,895,407,0,True
4218,4494,4796,1,1,0,1,5,846,1,0,28,True,False,0,0,0,0,0,True
4219,4496,3126,1,0,1,1,5,924,0,1,20,False,False,0,3080,7,0,67,True
4220,4497,6616,1,0,0,1,6,737,0,1,35,True,False,0,0,0,0,0,False
4221,4498,7944,1,0,1,1,6,734,1,0,11,False,False,0,0,0,0,0,False
4222,4498,5043,1,0,1,0,6,734,1,0,14,True,False,0,0,0,0,0,False
4223,4498,5105,1,0,1,0,6,734,1,0,4,True,False,0,0,0,0,0,True
4224,4498,2089,1,0,0,1,6,734,1,0,11,False,False,0,0,0,0,161,False
4225,4498,4563,1,0,0,1,6,734,1,0,31,True,False,0,0,0,0,0,True
4226,4498,5010,1,0,0,1,6,734,1,0,15,False,False,0,893,0,0,0,True
4227,4498,2122,1,0,0,1,6,734,1,0,39,False,False,0,2,0,69,836,False
4228,4498,4671,1,0,0,1,6,734,1,0,7,False,False,0,0,0,0,0,False
4229,4500,3236,1,0,0,1,5,847,1,0,24,False,False,83,0,129,504,0,False
4230,4501,2559,1,0,0,1,6,735,1,0,22,True,False,0,0,0,0,0,True
4231,4502,7864,1,1,0,1,4,281,0,1,26,True,False,0,0,0,0,0,False
4232,4505,2865,0,1,1,1,2,165,1,0,53,False,False,0,864,49,39,2376,True
4233,4505,2056,0,1,0,1,2,165,1,0,40,False,False,2,76,0,201,501,False
4234,4506,1009,1,1,0,1,4,294,1,0,19,False,False,160,0,889,0,0,False
4235,4508,931,1,1,1,1,5,926,0,1,54,False,False,433,0,867,19,1,False
4236,4508,2549,1,1,0,1,4,283,0,1,21,False,False,572,584,128,14,0,False
4237,4508,1938,1,1,0,1,5,926,0,1,25,False,False,1340,0,8,0,0,False
4238,4509,1588,1,1,0,1,4,295,1,0,48,False,False,137,0,877,0,0,True
4239,4509,7385,1,1,1,0,3,144,1,0,41,False,False,0,0,1127,8,0,True
4240,4509,2514,1,1,0,1,3,144,1,0,13,False,False,27,0,3246,0,0,True
4241,4510,3402,0,1,0,1,1,177,1,0,57,False,False,0,0,0,0,0,True
4242,4511,3244,0,1,0,1,1,178,1,0,25,True,False,0,0,0,0,0,True
4243,4511,853,0,1,1,1,1,178,1,0,48,True,False,0,0,0,0,0,True
4244,4512,8401,1,1,0,1,4,296,1,0,34,False,False,849,51,375,0,24,False
4245,4514,4165,1,0,0,1,6,736,1,0,16,True,False,0,0,0,0,0,True
4246,4515,5207,1,0,0,1,6,739,0,1,0,False,False,0,0,0,0,0,False
4247,4515,6863,1,0,1,1,6,739,0,1,15,False,False,6,1740,2184,0,0,True
4248,4516,5363,1,0,1,1,5,848,1,0,37,False,False,426,0,2,194,308,False
4249,4517,938,1,0,0,1,5,849,1,0,37,False,False,452,0,234,19,1290,False
4250,4518,2223,1,0,0,1,6,740,0,1,49,False,False,820,1,690,292,13,False
4251,4521,4305,1,0,0,1,5,929,0,1,18,False,False,1,1,0,0,746,False
4252,4522,1023,1,0,0,1,5,850,1,0,25,False,False,101,32,0,137,633,True
4253,4524,1361,1,0,1,0,5,930,0,1,23,False,False,0,116,2048,2,0,True
4254,4529,7555,1,0,1,1,6,738,1,0,43,False,False,26,132,3,117,555,False
4255,4530,2970,1,0,0,1,5,933,0,1,20,False,False,9,0,157,525,0,False
4256,4531,7629,0,1,0,1,2,142,0,1,54,True,False,0,0,0,0,0,True
4257,4532,5196,1,0,0,1,6,739,1,0,30,True,False,0,0,0,0,0,True
4258,4533,7097,0,1,0,1,1,149,0,1,37,True,False,0,0,0,0,0,True
4259,4534,1547,1,0,1,1,5,851,1,0,30,False,False,60,41,553,1,0,True
4260,4535,6479,1,0,0,1,5,934,0,1,20,False,False,631,93,0,0,0,False
4261,4535,4294,1,0,0,1,6,742,0,1,20,False,False,25,0,796,44,44,False
4262,4537,4468,1,0,0,1,5,852,1,0,24,False,False,0,591,0,0,1560,False
4263,4538,4578,1,0,0,1,5,935,0,1,44,False,False,0,121,0,748,0,False
4264,4539,6870,1,0,1,1,6,740,1,0,0,False,False,0,0,0,0,0,True
4265,4539,717,1,0,0,1,6,740,1,0,15,True,False,0,0,0,0,0,True
4266,4542,1969,0,1,0,1,1,150,0,1,19,True,False,0,0,0,0,0,True
4267,4542,748,0,1,1,1,1,150,0,1,20,True,False,0,0,0,0,0,True
4268,4543,6399,1,1,1,0,5,936,0,1,20,False,True,14,0,59,1777,0,False
4269,4544,6552,1,0,0,1,6,743,0,1,34,True,False,0,0,0,0,0,True
4270,4546,4661,1,0,1,0,6,744,0,1,17,False,False,0,0,0,0,0,True
4271,4547,8138,1,0,0,1,4,297,1,0,20,False,False,0,25,0,0,803,True
4272,4549,4905,1,0,0,1,4,298,1,0,42,False,False,0,1,0,17,1601,False
4273,4550,2510,1,0,0,1,5,853,1,0,28,False,False,0,180,516,0,0,True
4274,4552,1792,1,1,0,1,5,937,0,1,43,False,False,375,103,1990,36,0,True
4275,4553,870,0,1,1,0,2,143,0,1,55,False,True,0,102,0,278,5353,False
4276,4555,1810,1,0,0,1,6,743,1,0,21,False,False,29,27,47,694,11,False
4277,4557,2470,1,0,0,1,4,286,0,1,17,False,False,0,656,295,0,35,False
4278,4558,8259,0,1,1,1,2,167,1,0,54,False,False,0,559,0,15238,2799,False
4279,4559,2634,1,0,0,1,5,854,1,0,25,False,False,0,205,0,0,549,True
4280,4560,2126,1,0,0,1,6,744,1,0,27,False,False,0,57,851,0,0,True
4281,4561,405,0,1,1,1,2,168,1,0,45,False,False,0,496,0,1940,4195,False
4282,4562,7052,0,1,0,1,1,180,1,0,31,True,False,0,0,0,0,0,True
4283,4563,445,0,1,1,1,2,169,1,0,19,True,False,0,0,0,0,0,True
4284,4564,7550,1,0,0,1,6,745,0,1,30,False,False,0,43,0,0,6,False
4285,4565,6172,1,0,0,1,6,746,0,1,24,False,False,191,497,0,0,16,False
4286,4567,5339,1,0,0,1,5,939,0,1,28,False,False,0,20,38,359,516,False
4287,4568,6299,1,1,0,1,5,940,0,1,42,False,False,4102,0,36,0,1825,False
4288,4569,8152,0,1,1,1,1,151,0,1,29,True,False,0,0,0,0,0,True
4289,4569,183,0,1,1,1,1,151,0,1,37,True,False,0,2235,7,4098,89,False
4290,4570,7422,0,1,0,1,2,170,1,0,64,True,False,0,0,756,0,0,True
4291,4571,6612,1,0,0,1,6,745,1,0,24,True,False,0,0,0,0,0,True
4292,4572,3032,1,0,1,1,6,746,1,0,23,False,False,42,0,0,765,2,False
4293,4573,8396,1,0,0,1,5,856,1,0,22,False,False,686,45,16,7,4,True
4294,4574,1461,1,1,0,1,5,857,1,0,23,False,False,176,493,169,0,1023,False
4295,4575,4762,1,0,0,1,5,941,0,1,21,True,False,3,65,253,475,0,False
4296,4576,2995,1,0,0,1,5,942,0,1,37,False,False,661,876,0,3,13,False
4297,4577,6092,1,1,0,1,5,858,1,0,17,False,False,250,0,2179,0,0,True
4298,4580,5669,1,1,0,1,5,860,1,0,35,True,False,0,0,0,0,0,True
4299,4581,7114,0,1,0,1,1,181,1,0,33,False,False,0,4592,0,209,954,True
4300,4581,5948,0,1,1,1,1,181,1,0,37,False,False,0,2337,0,204,76,True
4301,4585,7113,0,1,1,1,1,182,1,0,32,False,False,0,154,0,5492,1924,False
4302,4586,3404,1,1,1,1,5,943,0,1,31,False,False,22,0,0,1,524,False
4303,4587,787,0,1,0,1,0,42,0,1,44,False,False,0,4020,0,1635,4899,False
4304,4591,3646,0,1,1,1,4,287,0,1,34,True,False,0,0,0,0,0,True
4305,4592,2026,1,1,0,1,5,862,1,0,9,False,False,0,0,0,0,0,True
4306,4592,2492,1,1,0,1,5,862,1,0,25,True,False,0,0,0,0,0,True
4307,4592,6258,1,1,0,1,5,862,1,0,29,True,False,0,0,0,0,0,True
4308,4592,6282,1,1,0,1,5,862,1,0,1,True,False,0,0,0,0,0,True
4309,4593,7761,1,0,0,1,6,750,1,0,30,False,False,1,797,0,10,0,True
4310,4594,7438,0,1,0,1,2,144,0,1,64,False,False,77,2424,0,3001,127,False
4311,4594,7435,0,1,0,1,2,144,0,1,31,False,False,0,6670,217,625,20336,False
4312,4594,5621,0,1,0,1,2,144,0,1,27,False,False,267,2802,0,54,77,True
4313,4594,3163,0,1,0,1,2,144,0,1,57,False,False,0,4516,0,6167,5308,False
4314,4595,120,0,1,0,1,2,145,0,1,25,True,False,0,0,0,0,0,True
4315,4596,216,1,0,0,1,6,751,1,0,28,True,False,0,0,0,0,0,True
4316,4597,4617,1,0,0,1,6,748,0,1,32,True,False,0,0,0,0,0,True
4317,4602,4272,1,0,1,1,5,945,0,1,36,False,False,0,0,0,725,2,False
4318,4603,3680,0,1,1,1,2,171,1,0,26,True,False,0,3593,47,19,229,True
4319,4603,4539,0,1,0,1,2,171,1,0,36,False,False,1,5234,343,277,12682,False
4320,4604,7468,1,0,0,1,6,753,1,0,37,False,False,374,1327,10,81,0,False
4321,4605,85,1,0,0,1,6,750,0,1,45,False,False,0,0,0,774,0,False
4322,4606,6378,0,1,0,1,2,172,1,0,22,False,False,165,36,0,3044,556,False
4323,4606,3227,0,1,1,1,2,172,1,0,24,True,False,25,3291,0,6075,179,False
4324,4607,6684,1,0,1,0,6,751,0,1,23,False,False,0,138,4,412,220,False
4325,4608,1885,1,0,1,1,5,864,1,0,31,False,False,2,20,1,1026,2,True
4326,4609,263,0,1,0,1,2,173,1,0,37,False,False,1,477,0,0,7087,False
4327,4610,2788,1,0,0,1,6,752,0,1,28,False,False,5,0,0,1014,0,False
4328,4611,6683,1,0,0,1,6,754,1,0,23,True,False,0,0,0,0,0,True
4329,4612,2884,1,0,1,1,6,755,1,0,14,False,False,0,166,603,1,0,True
4330,4613,7423,0,1,0,1,1,152,0,1,40,True,False,0,0,0,0,0,True
4331,4615,1737,1,1,0,1,5,865,1,0,42,False,False,36,0,2554,0,9,True
4332,4617,4481,1,0,0,1,5,866,1,0,53,False,False,19,81,85,768,489,False
4333,4620,2955,1,0,0,1,6,757,1,0,46,True,False,0,0,0,0,0,False
4334,4621,5988,1,1,0,1,4,289,0,1,28,False,False,0,79,2003,0,0,True
4335,4622,8065,1,0,1,1,6,753,0,1,25,True,False,0,0,0,0,0,True
4336,4623,6814,0,1,1,0,2,146,0,1,34,False,True,0,0,21,7,16,True
4337,4624,3310,1,1,0,1,5,868,1,0,58,False,False,1246,0,66,36,0,False
4338,4625,5748,0,1,0,1,1,183,1,0,31,False,False,0,2520,1,1,0,True
4339,4625,5854,0,1,1,1,1,183,1,0,24,True,False,0,0,0,0,0,True
4340,4625,7051,0,1,0,1,2,256,1,0,52,False,False,0,3275,111,51,18,True
4341,4625,874,0,1,1,1,1,183,1,0,25,True,False,0,0,0,0,0,True
4342,4625,903,0,1,0,1,1,183,1,0,17,True,False,0,0,0,0,0,True
4343,4625,6770,1,0,0,1,1,183,1,0,27,False,False,0,453,137,1331,1660,False
4344,4625,6804,0,1,1,1,1,183,1,0,29,True,False,0,0,0,0,0,True
4345,4628,5797,0,1,0,1,2,175,1,0,45,False,False,0,7484,465,14,610,True
4346,4630,4422,1,0,1,0,5,870,1,0,28,False,False,0,18,0,0,674,True
4347,4631,783,0,1,1,1,2,147,0,1,25,True,False,0,0,8,0,0,True
4348,4632,1028,0,1,0,1,2,176,1,0,57,True,False,0,0,0,0,0,True
4349,4632,908,0,1,0,1,2,176,1,0,68,True,False,0,0,0,0,0,True
4350,4632,1624,0,1,1,1,2,176,1,0,26,False,False,0,431,28,10941,26,False
4351,4632,415,0,1,0,1,2,176,1,0,52,False,False,2,364,0,2144,1804,False
4352,4632,581,0,1,0,1,2,176,1,0,36,False,False,0,551,0,5270,22,False
4353,4633,3384,1,0,1,0,6,754,0,1,41,False,False,454,297,0,2,0,False
4354,4634,2681,1,0,0,1,4,299,1,0,14,False,False,514,0,392,0,0,False
4355,4635,2193,1,0,1,0,6,755,0,1,16,True,False,0,0,0,0,0,True
4356,4637,7496,1,1,0,1,5,1693,0,1,24,False,False,672,0,501,0,8,False
4357,4638,6821,0,1,0,1,1,153,0,1,62,False,True,0,1633,0,1742,0,True
4358,4640,7046,1,0,1,1,6,760,1,0,26,False,False,595,84,0,0,131,True
4359,4641,7977,1,0,0,1,5,871,1,0,45,False,False,65,63,3,713,27,False
4360,4642,6779,0,1,0,1,2,178,1,0,41,False,False,0,412,0,4030,0,False
4361,4643,6877,1,0,0,1,5,947,0,1,36,False,False,797,724,0,0,0,True
4362,4644,4511,1,0,1,1,5,872,1,0,13,False,False,8,1385,1445,250,8,True
4363,4645,843,0,1,0,1,1,184,1,0,48,False,False,0,9633,0,1,2,True
4364,4645,6048,0,1,0,1,1,184,1,0,37,True,False,0,0,0,0,0,True
4365,4646,6201,1,0,1,0,5,873,1,0,22,False,False,141,16,0,177,336,True
4366,4648,8132,1,1,0,1,5,874,1,0,39,False,False,290,0,84,266,0,True
4367,4649,2837,1,0,0,1,4,290,0,1,45,False,False,1399,226,0,0,0,False
4368,4650,2527,1,0,0,1,6,762,1,0,42,False,False,84,323,0,1251,120,False
4369,4651,459,0,1,0,1,2,179,1,0,33,False,False,0,7039,0,902,405,True
4370,4652,7216,1,0,0,1,6,1497,1,0,27,False,False,0,89,874,34,0,True
4371,4653,1807,1,0,0,1,4,302,1,0,47,False,False,0,370,0,380,38,False
4372,4654,3685,0,1,0,1,4,291,0,1,20,True,False,0,0,0,0,0,True
4373,4655,92,0,1,1,1,1,154,0,1,32,True,False,0,0,0,0,0,True
4374,4655,6722,0,1,0,1,1,154,0,1,54,True,False,0,0,0,0,0,True
4375,4656,472,1,0,0,1,5,875,1,0,23,False,False,0,1125,0,0,993,False
4376,4656,7982,1,0,0,1,6,763,1,0,9,False,False,0,0,0,0,0,False
4377,4657,6364,1,0,0,1,6,756,0,1,17,False,False,372,0,477,0,0,False
4378,4658,7515,0,1,0,1,3,147,1,0,26,False,False,0,823,0,1821,1508,False
4379,4658,6745,0,1,0,1,3,147,1,0,38,False,False,0,93,0,0,7303,False
4380,4659,5241,1,0,0,1,5,876,1,0,24,False,False,703,0,0,0,0,False
4381,4661,5276,1,0,0,1,5,948,0,1,30,False,False,77,2325,5,117,1,True
4382,4661,7048,1,0,1,1,6,757,0,1,2,True,False,0,0,0,0,0,False
4383,4661,3037,1,0,0,1,6,757,0,1,4,True,False,0,0,0,0,0,True
4384,4661,2212,1,0,0,1,6,757,0,1,9,True,False,0,0,0,0,0,False
4385,4661,5029,1,0,0,1,5,948,0,1,30,False,False,0,0,3,3434,0,False
4386,4661,4003,1,0,0,1,6,757,0,1,5,True,False,0,0,0,0,0,False
4387,4661,3980,1,0,0,1,6,757,0,1,2,False,False,0,0,0,0,0,False
4388,4662,2330,0,1,0,1,2,148,0,1,32,False,False,45,985,0,0,6803,False
4389,4662,966,0,1,0,1,2,148,0,1,53,True,False,0,0,0,0,0,True
4390,4662,2484,0,1,0,1,6,485,1,0,46,False,False,0,3856,0,1,312,True
4391,4663,5055,1,0,0,1,6,765,1,0,2,True,False,0,0,0,0,0,True
4392,4663,2255,1,0,0,1,6,765,1,0,1,True,False,0,0,0,0,0,True
4393,4663,5926,1,0,0,1,6,765,1,0,11,True,False,0,0,0,0,0,True
4394,4663,4077,1,0,1,1,6,765,1,0,3,False,False,0,0,0,0,0,True
4395,4663,2558,1,0,0,1,6,765,1,0,33,True,False,0,0,0,0,0,True
4396,4663,1232,1,0,1,1,6,765,1,0,3,True,False,0,0,0,0,0,True
4397,4664,8224,1,0,0,1,4,303,1,0,38,False,False,182,776,3,33,0,False
4398,4665,1142,1,0,1,0,6,758,0,1,21,True,False,0,0,0,0,0,False
4399,4667,2264,1,0,0,1,6,746,0,1,41,True,False,0,0,0,0,0,True
4400,4668,7416,0,1,1,1,2,180,1,0,64,True,False,0,0,0,0,0,True
4401,4668,6817,0,1,1,1,2,180,1,0,27,True,True,0,0,0,0,0,True
4402,4672,1158,1,0,1,1,6,759,0,1,41,True,False,0,0,0,0,0,False
4403,4673,8314,1,0,0,1,5,950,0,1,19,False,False,35,2,481,121,163,False
4404,4676,548,1,0,0,1,6,760,0,1,42,False,False,0,0,1677,65,62,True
4405,4677,7115,0,1,1,1,2,150,0,1,30,False,False,0,4066,0,544,1272,False
4406,4678,7167,1,0,0,1,5,951,0,1,38,False,False,183,203,0,110,374,False
4407,4679,8435,0,1,0,1,2,181,1,0,63,False,False,0,4579,1,1006,2084,True
4408,4680,2065,1,1,0,1,3,155,0,1,17,False,False,3809,0,38,0,2,False
4409,4680,8162,1,1,0,1,5,952,0,1,2,True,False,0,0,0,0,0,True
4410,4680,5435,1,1,0,1,5,952,0,1,19,True,False,0,0,0,0,0,True
4411,4680,5420,1,1,0,1,3,155,0,1,37,False,False,1144,4,34,0,0,False
4412,4684,3658,1,1,0,1,5,878,1,0,50,False,False,225,0,796,107,0,True
4413,4686,2982,1,0,0,1,6,768,1,0,38,False,False,0,172,615,0,0,True
4414,4689,7330,0,1,0,1,2,182,1,0,28,False,True,0,3119,0,1404,366,True
4415,4690,5421,0,1,0,1,1,156,0,1,35,True,False,0,0,0,0,0,True
4416,4690,7801,0,1,0,1,6,834,0,1,27,False,False,14327,1487,0,1,0,False
4417,4691,3001,1,0,0,1,6,769,1,0,15,False,False,0,7,0,749,0,False
4418,4693,855,0,1,0,1,1,186,1,0,29,False,True,0,920,0,2052,3687,False
4419,4693,6938,0,1,1,1,1,186,1,0,65,True,False,0,0,0,0,0,True
4420,4694,7231,1,0,1,1,5,881,1,0,27,False,False,0,630,0,71,0,True
4421,4695,1862,1,1,0,1,5,882,1,0,0,False,False,0,0,0,0,0,True
4422,4695,8293,1,1,0,1,5,882,1,0,21,False,False,3148,0,1,0,0,False
4423,4695,8285,1,1,0,1,5,882,1,0,19,True,False,0,0,0,0,0,True
4424,4696,3317,1,1,0,1,5,883,1,0,39,True,False,0,0,0,0,0,True
4425,4699,7460,1,0,1,1,5,955,0,1,60,False,False,0,0,0,0,0,False
4426,4704,3490,0,1,1,1,3,156,0,1,30,False,False,818,44,2,2956,2311,False
4427,4706,560,1,0,0,1,6,762,0,1,30,True,False,0,0,0,0,0,False
4428,4706,8015,1,0,0,1,6,762,0,1,40,True,False,0,0,0,0,0,True
4429,4708,2096,1,1,0,1,4,304,1,0,26,False,False,0,25,13,11,998,False
4430,4709,7600,1,0,1,1,5,957,0,1,38,False,False,2614,0,103,0,0,False
4431,4710,4968,1,1,0,1,5,958,0,1,22,False,False,130,15,2454,0,0,True
4432,4710,2027,1,1,0,1,4,293,0,1,30,False,False,179,0,1805,131,0,False
4433,4711,2446,1,1,0,1,5,959,0,1,65,False,False,1420,0,84,0,0,False
4434,4712,5975,1,0,1,0,6,764,0,1,61,True,False,0,0,0,0,0,True
4435,4713,5094,1,0,0,1,5,885,1,0,20,False,False,0,0,111,39,1094,False
4436,4714,6742,1,0,0,1,6,765,0,1,24,True,False,0,0,0,0,0,False
4437,4717,4297,1,0,0,1,6,766,0,1,16,True,False,0,0,0,0,0,False
4438,4719,1418,1,1,0,1,4,305,1,0,35,True,False,0,2954,0,0,0,True
4439,4720,5411,1,0,0,1,5,887,1,0,21,False,False,0,681,51,131,1,True
4440,4721,114,1,0,0,1,6,771,1,0,23,True,False,0,0,0,0,0,True
4441,4723,5804,1,0,1,1,5,888,1,0,17,False,False,0,262,0,0,502,True
4442,4723,3180,1,0,1,0,5,888,1,0,24,False,False,154,7,241,213,453,False
4443,4725,4885,1,0,1,1,6,767,0,1,27,False,False,866,0,0,0,23,False
4444,4726,2744,0,1,0,1,2,187,1,0,26,False,False,0,1910,0,1777,1784,True
4445,4726,4745,0,1,1,1,2,187,1,0,26,False,False,0,3452,0,4,1960,True
4446,4726,523,0,1,0,1,2,187,1,0,20,False,False,0,3,0,1271,2630,True
4447,4726,3782,0,1,0,1,2,187,1,0,28,True,False,0,0,0,0,0,True
4448,4726,750,0,1,0,1,2,187,1,0,37,False,False,8,21,0,56,2167,True
4449,4728,3455,1,1,0,1,5,889,1,0,23,False,False,706,0,0,0,583,False
4450,4728,3195,1,1,1,0,5,889,1,0,49,True,False,0,0,0,0,0,True
4451,4730,7434,0,1,0,1,1,158,0,1,50,False,False,0,1338,0,40,6178,False
4452,4732,7627,0,1,0,1,2,151,0,1,4,True,False,0,0,0,0,0,True
4453,4732,3672,0,1,0,1,2,151,0,1,32,True,False,0,0,0,0,0,True
4454,4732,6049,0,1,0,1,2,151,0,1,44,False,False,0,0,0,0,0,True
4455,4733,7159,1,0,0,1,4,294,0,1,20,False,False,962,0,4581,105,0,True
4456,4738,7376,1,1,0,1,5,893,1,0,30,False,False,531,807,35,200,0,False
4457,4738,3915,1,1,0,1,5,893,1,0,29,False,False,574,0,4940,1831,2,False
4458,4739,5688,1,0,0,1,6,773,1,0,22,False,False,37,3,0,305,581,True
4459,4741,8274,1,1,0,1,5,961,0,1,35,True,False,0,0,0,0,0,True
4460,4741,1644,1,1,1,1,5,961,0,1,0,False,False,0,0,0,0,0,True
4461,4741,6091,1,1,0,1,5,961,0,1,6,True,False,0,0,0,0,0,True
4462,4743,7354,0,1,0,1,4,306,1,0,38,False,False,0,4504,0,13,302,True
4463,4744,298,0,1,0,1,2,152,0,1,34,False,False,0,48,2067,3,6,True
4464,4744,7373,0,1,1,1,2,152,0,1,34,True,False,0,0,0,0,0,True
4465,4746,2847,1,0,0,1,6,775,1,0,25,False,False,282,8,337,0,0,False
4466,4748,1488,1,1,0,1,3,149,1,0,53,False,False,204,142,380,38,1,False
4467,4750,7073,0,1,0,1,0,57,1,0,28,False,False,0,395,118,14,1647,False
4468,4750,3777,0,1,0,1,0,57,1,0,31,False,False,0,1382,0,1795,588,False
4469,4752,7557,1,1,1,0,5,964,0,1,56,False,False,233,0,1356,0,171,False
4470,4753,6447,1,1,0,1,5,895,1,0,36,False,False,850,0,454,0,0,False
4471,4754,5096,1,0,1,1,4,307,1,0,30,False,False,25,245,198,2,321,False
4472,4755,6116,1,1,0,1,5,965,0,1,32,True,False,0,0,0,0,0,True
4473,4756,5228,0,1,1,1,2,188,1,0,44,True,False,0,0,0,0,0,True
4474,4756,1013,0,1,1,1,2,188,1,0,54,True,False,0,0,0,0,0,True
4475,4757,7473,1,0,0,1,5,896,1,0,24,False,False,185,0,476,1810,53,False
4476,4758,5170,1,0,0,1,5,966,0,1,44,False,False,248,0,0,0,623,False
4477,4759,3774,1,0,0,1,5,897,1,0,25,False,False,0,3,23,693,0,False
4478,4762,8169,1,1,0,1,5,968,0,1,35,True,False,0,0,0,0,0,True
4479,4763,7186,1,1,0,1,5,969,0,1,29,False,False,298,0,888,5,0,True
4480,4764,2958,1,0,0,1,4,308,1,0,22,False,False,0,669,121,0,56,True
4481,4769,2144,1,0,0,1,6,776,1,0,22,True,False,0,0,0,0,0,True
4482,4770,2606,1,0,1,1,5,900,1,0,22,False,False,0,509,2,8,74,True
4483,4770,4487,1,0,1,0,5,900,1,0,18,True,False,0,0,0,0,0,True
4484,4772,1880,1,0,1,1,5,971,0,1,22,False,False,256,0,0,0,373,False
4485,4773,7685,1,0,0,1,6,777,1,0,52,False,False,935,779,0,0,0,True
4486,4774,7092,1,1,0,1,5,972,0,1,0,True,False,0,0,0,0,0,True
4487,4774,3304,1,1,0,1,5,972,0,1,1,True,False,0,0,0,0,0,True
4488,4774,8358,1,1,0,1,5,972,0,1,34,False,False,2130,0,1,1,0,False
4489,4774,3320,1,1,0,1,5,972,0,1,6,True,False,0,0,0,0,0,True
4490,4775,8315,1,0,0,1,6,778,1,0,22,False,False,123,1,660,0,0,True
4491,4777,1676,1,0,0,1,6,779,1,0,31,True,False,0,0,0,0,0,True
4492,4778,3164,0,1,0,1,0,58,1,0,31,False,False,588,1261,0,228,6,False
4493,4780,3953,1,1,0,1,4,309,1,0,20,False,False,845,0,46,123,0,False
4494,4780,6507,1,1,0,1,4,309,1,0,25,True,False,0,0,0,0,0,True
4495,4782,6774,0,1,1,1,1,124,0,1,23,True,False,0,0,0,0,0,True
4496,4782,2868,0,1,0,1,2,189,1,0,53,False,False,50,11552,0,2998,4334,False
4497,4782,253,0,1,1,1,2,189,1,0,32,False,False,0,225,0,3873,240,False
4498,4782,3640,0,1,1,1,2,189,1,0,27,True,False,0,0,0,0,0,True
4499,4782,407,0,1,1,1,2,189,1,0,48,False,False,0,342,929,10887,0,False
4500,4783,3684,0,1,0,1,0,43,0,1,37,False,False,223,9495,0,1318,1866,True
4501,4784,1236,1,1,0,1,5,903,1,0,21,True,False,0,0,0,0,0,True
4502,4785,4328,0,1,1,1,1,159,0,1,29,True,False,0,0,0,0,0,True
4503,4786,2768,0,1,0,1,1,160,0,1,46,True,True,0,0,0,0,0,True
4504,4787,5584,1,0,0,1,6,780,1,0,19,False,False,2,0,0,9,754,False
4505,4788,1228,1,0,0,1,5,904,1,0,22,False,False,0,0,0,778,0,False
4506,4790,127,0,1,0,1,1,189,1,0,54,False,True,0,2853,0,0,1666,False
4507,4791,5118,1,0,0,1,6,781,1,0,43,False,False,63,1339,9,253,42,True
4508,4792,7218,1,0,0,1,6,782,1,0,18,True,False,0,0,0,0,0,True
4509,4793,2776,0,1,1,1,4,310,1,0,36,False,False,13,1480,1,1439,1955,False
4510,4793,1661,0,1,0,1,4,310,1,0,20,False,False,0,1131,3783,161,0,True
4511,4794,2257,1,0,0,1,5,974,0,1,63,False,False,0,104,0,599,0,False
4512,4795,7767,1,0,0,1,5,905,1,0,50,False,False,138,706,0,18,40,True
4513,4796,3045,1,1,0,1,5,1208,1,0,13,False,False,21,0,1564,0,1,True
4514,4796,7315,1,1,0,1,4,311,1,0,43,True,False,0,0,0,0,0,True
4515,4797,862,1,0,1,0,6,783,1,0,16,True,False,0,0,0,0,0,True
4516,4798,5146,1,1,0,1,5,975,0,1,31,True,False,0,0,0,0,0,True
4517,4798,5759,1,1,0,1,5,975,0,1,0,True,False,0,0,0,0,0,True
4518,4798,4738,1,1,0,1,5,975,0,1,10,True,False,0,0,0,0,0,True
4519,4801,7952,1,0,0,1,6,773,0,1,10,True,False,0,0,0,0,0,False
4520,4803,2932,1,0,0,1,5,977,0,1,55,False,False,1028,18,0,0,0,False
4521,4804,2391,1,0,0,1,5,906,1,0,18,False,False,211,594,2,493,62,True
4522,4804,3702,1,0,0,1,6,785,1,0,7,False,False,0,0,0,0,0,True
